,verdict,title,url
216,false,"Czy uczniowie „budowlanki” w Górze Kalwarii przeszli na zdalne nauczanie, bo w szkole zrobiono motel dla uchodźców?",https://mobile.twitter.com/Sie_Nie_Spinaj/status/1513256120793640968
217,false,"Czy rakieta, która trafiła w dworzec w Kramatorsku została wystrzelona przez Ukraińców?",https://twitter.com/vvvlaaaddd/status/1512355499957792772
218,false,"Czy przedstawiciel Pentagonu przyznał, że Zełenski jest kuzynem Sorosa?",https://twitter.com/MUBreaking/status/1511544534055804929
219,false,Czy prezydent Zełenski zakazał nauczania polskiego na Ukrainie?,https://twitter.com/Dawid_vel_Monty/status/1511639291327303681?cxt=HHwWgsCywaX7tfopAAAA
221,false,"Czy film pokazuje, jak Ukraińcy aranżują nagrania, które mają pokazywać zbrodnie rosyjskie dokonane na cywilach?",https://twitter.com/Nishtiblue/status/1511391335831461894
223,false,Czy ćwiczenia widoczne na zdjęciach to przykład trwającej ukrainizacji polskich dzieci?,https://twitter.com/Juna2626/status/1511398611724259335
224,false,Czy zdjęcie przedstawia dzieci zamordowane w czasie rzezi na Wołyniu?,https://twitter.com/PolakzPyrlandi2/status/1511208371889840128?s=20&t=i1De3PaSYnHxvROrVpQnzw
225,false,"Czy wszyscy uchodźcy, którzy trafili do Polski, pochodzą z zachodniej Ukrainy, a tam nie słyszano ani jednego wystrzału?",https://twitter.com/Selianski/status/1509993844586291202
226,false,"Czy Rosja, realizując ustalenia rokowań w Turcji, wycofała się z obwodu kijowskiego?",https://twitter.com/byrcza/status/1511587871597154304
227,false,Czy Ukraińcy po przedostaniu się do Polski dostają mieszkanie i pracę?,https://twitter.com/iwona_paulewicz/status/1502536885947838472
228,false,Czy Ukraińcy zabili w Niemczech 16-letniego rosyjskiego wolontariusza pomagającego uchodźcom?,https://twitter.com/DNusina/status/1506704991381250052
229,false,"Czy, jak sugeruje ten film, 267 ukraińskich marines z Mariupola poddało się rosyjskim oddziałom?",https://twitter.com/AreYouAwaQe/status/1511063332043776010
230,false,"Czy amerykański najemnik uciekł z Ukrainy, bo został tam potraktowany jak mięso armatnie?",https://twitter.com/zazdzislaw/status/1511238027972120577?s=21
231,true,Czy Pentagon chce wysłać na Ukrainę najnowsze drony Switchblade?,https://twitter.com/slavavan/status/1511253170663608321?s=21
232,false,"Czy radio, śmigłowiec, tramwaj elektryczny, sztuczny satelita, narkoza i telewizor kolorowy to rosyjskie wynalazki, co ośmiesza ideę bojkotu produktów?",https://mobile.twitter.com/Antysyst/status/1511031940140384256
233,false,"Czy nie ma dowodów na to, że za zbrodnię w Buczy odpowiadają Rosjanie a nie Ukraińcy?",https://mobile.twitter.com/BWszechpolski/status/1511027407138045960
234,false,"Czy film pokazuje mongolskiego ministra robót publicznych, który podpalił się z powodu niespełnienia obietnicy wyborczej?",https://mobile.twitter.com/Adaerms/status/1493310659811061764?fbclid=IwAR2Txty04NCiV9W87MSMsgKI8j1Iek4icue7ABPrHmq4CZD3QyOofCU1ksw
235,false,"Czy na filmie z Buczy widać, jak trup porusza ręką?",https://twitter.com/PanasiukPiotr/status/1510569428819361793?cxt=HHwWgoC-1Yy5z_YpAAAA
236,false,Czy Rosjanie zestrzelili Ukraińcom wszystkie tureckie drony?,https://mobile.twitter.com/PanasiukPiotr/status/1510408853703348224
237,false,Czy zdjęcie przedstawia cywilne ofiary armii ukraińskiej?,https://mobile.twitter.com/ann56502906/status/1510494206799847429
238,false,"Czy wszystkie waluty stały się bezwartościowym papierem, a wartość zachował tylko rubel?",https://mobile.twitter.com/_Paveu/status/1510001600575807500
241,false,Czy zdjęcie przedstawia rosyjski czołg na Ukrainie?,https://twitter.com/Black62306771/status/1503402342758199296
242,false,Czy Ukraińcy z zachodniej Ukrainy nie przyjmują rodaków uciekających przed wojną ze wschodniej części tego kraju?,https://twitter.com/AndyKasprzyk/status/1503828693768097792
243,false,Czy Andrzej Duda groził Węgrom za ich sprzeciw wobec sankcji nakładanych na Rosję?,https://twitter.com/russiaspeaks/status/1508029059405533191?t=2HQDui3Vi6DCPGJRSrdsrw&s=19
244,false,Czy zdjęcia w mediach społecznościowych pokazują bombardowany dom Szuchewycza we Lwowie?,https://twitter.com/krawczyk_emil/status/1507779231190863874
245,false,Czy w polskiej telewizji pojawiła się propozycja udziału Polski w rozbiorze Ukrainy?,https://twitter.com/godeye_ua/status/1507031992520609799
246,false,"Czy mieszkania budowane przez PFR Nieruchomości były przeznaczone dla uchodźców z Ukrainy, a nie dla Polaków?",https://twitter.com/iwona_paulewicz/status/1499442646812704771
247,false,Czy zdjęcie pokazuje rosyjski myśliwiec podwędzony przez ukraińskiego rolnika?,https://twitter.com/KremlinTrolls/status/1501991038109597696?s=20&t=ca8_gMPBucIzx
248,false,Czy film pokazuje transport najświętszego sakramentu z katedry w Kijowie do bunkra?,https://twitter.com/KWasilewski/status/1502625695264120847?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1502625695264120847%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fkonkret24.tvn24.pl%2Fswiat109%2Fprzeniesienie-najswietszego-sakramentu-z-katedry-do-bunkra-nie-to-stary-film1099340.html
249,false,"Czy to prawda, że osoby, które wystąpią o pomoc za przyjęcie uchodźcy, muszą zapewnić mu zakwaterowanie przez rok?",https://twitter.com/Antysyst/status/1503396467406483456
250,false,"Czy Zalando zwalnia 500 Polaków, żeby przyjąć na ich miejsce Ukraińców?",https://twitter.com/TarkowskaIga/status/1505489225537441797
252,false,Czy w Polsce odmawia się leczenia polskich pacjentów z uwagi na uprzywilejowanie ukraińskich?,https://twitter.com/Magorza31427403/status/1507274293528379394
253,false,"Czy podczas przemówienia na Zamku Królewskim w Warszawie Prezydent USA Joe Biden powiedział, że nie będzie pomocy wojskowej NATO dla Ukrainy?",https://twitter.com/PanasiukPiotr/status/1507789390956871684
254,false,"Czy to prawda, że uchodźców z Ukrainy przyjmują tylko dwa kraje – Polska i Rosja?",https://twitter.com/Selianski/status/1506398641082224640
256,false,Czy na Ukrainę dostarczono 5 tys. dronów-samobójców z USA?,https://twitter.com/handloviec/status/1507140266452467715?s=21&t=9uQK1Wqudt88fMtcuAGlSA
259,false,"Czy Ukraińcy, którzy przybyli do Polski z powodu wojny w ich kraju, nie są uchodźcami?",https://twitter.com/Daisy00250381/status/1504494591306780673
260,false,"Czy Ukraińcy odbiorą Polakom pracę, bo pracodawcy będą dostawać za nich dopłaty od rządu?",https://twitter.com/AndrzejLasu/status/1507045591418912771
263,false,Czy zdjęcie dowodzi poparcia przywódców NATO dla nazizmu na Ukrainie?,https://twitter.com/Magdale22740227/status/1507017930483007492?s=20&t=wgM4ycf65F0i8YEtSyB9hQ
264,false,Czy po aneksji Krymu w 2014 r. Rosja nie zagrabiła prywatnego mienia żadnemu Ukraińcowi?,https://twitter.com/JkmMikke/status/1504453313902923779?t=EfNF1_XtbhFZ5suQi5SEyA&s=19
267,false,Czy wezwanie 19-latka na komisję wojskową jest angażowaniem dzieci w wojnę?,https://twitter.com/dominoo94/status/1506526071801397251
268,false,Czy papież i kościół katolicki w Polsce nie potępili Rosji za atak na Ukrainę i opowiedzieli się po jej stronie?,https://twitter.com/CatherineZaz/status/1504940457381568528
269,false,Czy przenośne zestawy przeciwlotnicze kosztują po 500 zł za sztukę?,https://twitter.com/jkmmikke/status/1506667146373443589?s=21
271,false,Czy 5 mln uchodźców z Ukrainy znalazło schronienie w Rosji?,https://twitter.com/Aleksan94914355/status/1506366250124984328
272,false,Czy pierwszeństwo w leczeniu chorób onkologicznych mają dzieci ukraińskie przed polskimi?,https://twitter.com/Milu84/status/1506142564105265153
273,false,"Czy w 26. dniu inwazji Rosja robiła na Ukrainie, co chciała, dobijając resztki ukraińskich rezerwistów?",https://mobile.twitter.com/PanasiukPiotr/status/1506037227268321287
274,false,"Czy węgierscy celnicy zatrzymali żonę mera Charkowa, która próbowała przewieźć walizki pełne gotówki?",https://mobile.twitter.com/elviz_mjp/status/1505943576068468737
276,false,"Czy typ gniazdka w sali szpitalnej na zdjęciu to dowód, że Zełenski przebywa w Polsce lub Izraelu?",https://mobile.twitter.com/MarekMa88061202/status/1505612926815715330
277,true,Czy działacze w Grecji zorganizowali protest przeciwko wpłynięciu do portu statku NATO?,https://twitter.com/Aleksan94914355/status/1505486644132122627?cxt=HHwWhsC42YuIyOQpAAAA
278,false,Czy polskie dzieci mają się uczyć w szkole języka ukraińskiego?,https://mobile.twitter.com/MartaStruczews1/status/1504381646044336136
279,false,Czy obecnie na południowej Ukrainie robi się miejsce dla obywateli Izraela?,https://mobile.twitter.com/kanclerz/status/1505907843647610885
283,false,Czy brytyjska królowa nie żyje?,https://mobile.twitter.com/96Stats/status/1502696581552013314
284,false,Czy NBP będzie wymieniał hrywny na złotówki po kursie 1:1??,https://twitter.com/Ryszard39144183/status/1504717318353477658
285,false,Czy Zełenski ma na koszulce masoński symbol?,https://twitter.com/okboy1963/status/1501149335723073540/photo/1
286,false,Czy J. Kaczyński wezwał w Kijowie do przeprowadzenia zbrojnej interwencji na Ukrainie?,https://twitter.com/MKierwinski/status/1504489413769846788
287,unidentified,"Czy jest prawdą, że to brak plastiku blokuje możliwość wydawania kart przez rosyjski Tinkoff Bank.",https://mobile.twitter.com/HannaLiubakova/status/1504405733168885760
288,false,"Czy w Urzędzie dzielnicy Warszawa-Mokotów nie obsługuje się obecnie Polaków, tylko Ukraińców?",https://mobile.twitter.com/Beata01373973/status/1504540041086910468
289,false,Czy zmiany w ustawie o cmentarzach i chowaniu zmarłych są spowodowane napływem uchodźców z Ukrainy?,https://mobile.twitter.com/Krzychu74706173/status/1504555655004405773
290,false,Czy w Polsce ukraińscy lekarze będą mogli pracować bez potwierdzenia kwalifikacji?,https://twitter.com/MBalawelder/status/1504432955028123653
292,false,"Czy dyrektorka szpitala powiatowego w Wadowicach poleciła pracownikom, żeby uczyli się języka ukraińskiego?",https://twitter.com/coolfonpl/status/1504337162015281152
293,false,"Czy Morawiecki i Kaczyński wcale nie byli w Kijowie, bo wyklucza to czas podróży?",https://twitter.com/Antysyst/status/1504088961446260736
294,false,"Czy w domach pielgrzyma jest 1,5 mln miejsc, ale Kościół nie chce ich udostępnić uchodźcom wojennym?",https://mobile.twitter.com/senyszyn_joanna/status/1504096509767335941
296,false,Czy w rosyjskiej państwowej telewizji padło pod adresem USA żądanie zwrotu Alaski i Fortu Ross?,https://twitter.com/ChuckCallesto/status/1503800712903507985
297,false,Czy Zełenski rezyduje w pobliżu Braszowa w Rumunii i lata do Ukrainy i z powrotem?,https://twitter.com/ELENA2Kolesnik/status/1501219510644264960
298,false,"Czy spis powszechny przeprowadzono po to, żeby rząd znał status lokalowy obywateli w celu relokacji uchodźców z Ukrainy?",https://mobile.twitter.com/MartaStruczews1/status/1503656129934635011
299,false,Czy nauczyciele w Polsce muszą się uczyć języka ukraińskiego?,https://twitter.com/tucholski_marek/status/1503440307639173127
300,false,Czy Lego wypuściło na rynek figurkę Zełenskiego i klocki przypominające koktajle Mołotowa?,https://twitter.com/Karmabash/status/1503658659263434752
301,false,Czy nadanie numeru PESEL jest równoznaczne z przyznaniem obywatelstwa?,https://twitter.com/PanasiukPiotr/status/1502911155169378305
302,false,"Czy to nieprawda, że o zakazie tranzytu TIRów z Europy Zachodniej przez Polskę do Rosji decyduje Unia?",https://twitter.com/PabloMo09825801/status/1503268918605004800?cxt=HHwWgICy9bzH19wpAAAA
303,false,Czy w Biedronce nieświadomym klientom doliczają do rachunku produkty dla Ukrainy?,https://mobile.twitter.com/aniasjeon/status/1502994540134866944
305,false,Czy w portalu eBay można kupić od Ukraińców rosyjskie czołgi?,https://twitter.com/whassoo/status/1499135107923419137/photo/1
307,false,Czy Indie podświetliły zabytkowy minaret w New Delhi kolorami rosyjskiej flagi w geście solidarności z Moskwą?,https://twitter.com/M__bestawy/status/1500984726886264838
308,false,"Czy polskich uczniów wyrzuca się ze szkolnego internatu, żeby zrobić miejsce dla Ukraińców?",https://twitter.com/piegusek1/status/1502229042115891202?cxt=HHwWhMC-qdnW_tgpAAAA
309,false,Czy prezydent Duda błędnie zacytował wiceprezydent USA?,https://twitter.com/PanasiukPiotr/status/1502012487385993222?cxt=HHwWjMC-7caZnNgpAAAA
310,false,"Czy europejskim przewoźnikom grozi upadłość, bo w Rosji jest ponad pół tysiąca leasingowanych samolotów, które ""mogą przyjechać i sobie wziąć""?",https://twitter.com/Napatye_992/status/1501803720761356288
311,false,"Czy to prawda, że pierwszeństwo przy zapisie do szkoły mają uczniowie z Ukrainy?",https://twitter.com/Krystyn96337326/status/1501956259171418117
312,false,Czy ukraińscy uchodźcy roznoszą polio?,https://twitter.com/JohnKramarz/status/1501880199729881088
315,false,"Czy 4 marca działania wojenne na Ukrainie obejmowały obszar taki, jak na przedstawionej mapie?",https://twitter.com/AzarovNikolay_/status/1500025493462077441
316,false,Czy ten film to ustawka i widać na nim fałszywe ofiary wojny na Ukrainie?,https://twitter.com/Jills11435137/status/1501492793432322050
317,false,"Czy podsekretarz Stanu USA ds. politycznych Victoria Nuland potwierdziła, że Amerykanie mają w Ukrainie laboratoria zajmujące się bronią biologiczną?",https://twitter.com/PanasiukPiotr/status/1501349461431259138?cxt=HHwWhMCsxa7Y7tUpAAAA
318,unidentified,Czy przez Polskę przejeżdżają konwoje z Niemiec z lekami i środkami opatrunkowymi dla Rosjan?,https://mobile.twitter.com/jakubiak_marek/status/1501559008628514820
321,false,"Czy Ukraina obiecała wypłacić wsparcie obywatelom, którzy utracili w wyniku wojny pracę, ale warunkiem jego otrzymania jest szczepienie przeciwko COVID-19?",https://twitter.com/org_scp/status/1501124861720240130
322,true,"Czy włodarze niemieckiego miasta Lubmin nie chcą przyjmować uchodźców z Ukrainy, bo stanowiliby zagrożenie dla infrastruktury Nord Stream 1 i 2 w tym mieście?",https://twitter.com/ArturWeigandt/status/1501255238082342920
324,false,Czy królowa i premier Kanady powinni mieć maseczki?,https://twitter.com/DrEliDavid/status/1500948250672648193
325,false,"Czy Ukraińcy, którzy już byli w Polsce, bo przyjechali tu do pracy, dostaną te same przywileje co uchodźcy wojenni?",https://twitter.com/MartaStruczews1/status/1500894190498156548
326,false,Czy Władimir Żyrinowski nie żyje?,https://twitter.com/logicznyX/status/1497938240464109578
327,false,Czy wirus afrykańskiego pomoru świń powstał w amerykańskim laboratorium w Gruzji?,https://twitter.com/PanasiukPiotr/status/1500986474237419523
329,false,"Czy film pokazuje wybuch elektrowni w Ługańsku, do którego  doszło w wyniku nalotu?",https://twitter.com/FelixBrault1/status/1498807279939989506
330,false,Czy gen. Witalij Gierasimow wcale nie zginął?,https://twitter.com/ELENA2Kolesnik/status/1500986367211417603
331,false,Czy ukraińscy piloci myśliwców odebrali w Polsce samoloty MiG-29?,https://twitter.com/hlehtonen/status/1498387460857995276
333,false,Czy 60-70 proc. uchodźców z Ukrainy to osoby z Bliskiego Wschodu lub Indii?,https://twitter.com/NikifPL/status/1498756128104136705
335,false,"Czy twierdzenia Anne-Laure Bonnel, że rząd ukraiński w trwającej od 2014 wojnie w Donbasie popełnił zbrodnie przeciw swoim obywatelom to prawda?",https://twitter.com/luc_woc/status/1500297978849943553
336,false,Czy rząd zamierza dokwaterowywać ukraińskich uchodźców na siłę?,https://twitter.com/Joanna_Czarna/status/1496889392299925511
337,true,"Czy w Paryżu aresztowano ukraińskich członków Legii Cudzoziemskiej, którzy jechali walczyć za swój kraj?",https://twitter.com/peterallenparis/status/1499021895068536839
338,false,Czy rosyjski atak na elektrownię atomową w Zaporożu stwarza realne zagrożenie nuklearne?,https://twitter.com/RadioZET_NEWS/status/1499539049798897669
341,true,"Czy pomimo zamknięcia nieba UE dla rosyjskich samolotów, 1 marca IŁ-76 z tego kraju przeleciał nad Polską i wylądował na Słowacji?",https://twitter.com/flightradar24/status/1498529020295757825?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1498529020295757825%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Flegaartis.pl%2Fblog%2F2022%2F03%2F01%2Frosyjski-samolot-na-polskim-niebie-pomimo-wprowadzonego-zakazu%2F
343,true,Czy Polacy wykupili płyn Lugola z aptek?,https://twitter.com/calipso_vera/status/1498617442867859459
344,false,"Czy Niemcy zadeklarowały, że wyłączyły rosyjskim bankom SWIFT, a wcale nie wyłączyły?",https://twitter.com/kuczynskig/status/1499053109733117959?s=25&fbclid=IwAR2mFXQcT2w478lxjdP4fCp2IaOCSqkOyAOZwfRLARHnxfFSjczCHQCvp30
345,false,Czy na zdjęciu jest małżonka prezydenta Zełenskiego?,https://twitter.com/Ambomai_Mulima/status/1497518972534730755
346,false,Czy imigranci spoza Europy terroryzują mieszkańców Przemyśla?,https://twitter.com/KonradBerkowicz/status/1498770730003091458?t=RBzBBbKOVO5lyNzP4oKmlg&s=09
347,true,Czy białoruscy ochotnicy bronią Ukrainy?,https://mobile.twitter.com/musicnewsfactpl/status/1497285338007576578
348,false,"Czy to zdjęcie stanowi dowód, że Steven Seagal dołączył do rosyjskich sił specjalnych walczących na Ukrainie?",https://mobile.twitter.com/ReachMorpheus/status/1497228491967930378
349,false,Czy przejście w Medyce nie ma zabezpieczenia medycznego?,https://mobile.twitter.com/f_sterczewski/status/1498639870906011648
352,false,"Czy Wielka Brytania, Polska i szereg innych krajów Europy Wschodniej, jak sugeruje informacja francuskiej telewizji BFM TV, nie pomagają Ukrainie?",https://twitter.com/BFMTV/status/1498517727304105984
353,false,"Czy celowo skupia się uwagę opinii publicznej na Ukrainie, bo WHO tworzy rząd światowy?",https://mobile.twitter.com/Resist_05/status/1498425930104320000
354,false,"Czy polska straż graniczna porzuca studentów z Ukrainy, którzy pochodzą z krajów muzułmańskich, żeby zamarzli?",https://mobile.twitter.com/cchukudebelu/status/1498081523395964930
357,false,Czy zdjęcie przedstawia „hajlującego” Wołodymyra Zełenskiego?,https://twitter.com/AgnieszkaMesa/status/1497897308872187904
360,false,Czy na polskich stacjach brakuje paliwa?,https://twitter.com/DNiedziele/status/1497151222729650176
366,false,Czy ten obrazek przedstawia zestrzelenie samolotu nad Ukrainą podczas obecnie trwającej rosyjskiej inwazji?,https://twitter.com/shcherbininainn/status/1496776079033331716
367,false,Czy Szwecja i Finlandia zgłosiły natychmiastową chęć wstąpienia w struktury #NATO?,https://twitter.com/propeertys/status/1496612936596561928
371,false,Czy przyjęcie trzech dawek szczepionki na COVID-19 powoduje impotencję?,https://mobile.twitter.com/smoothMF/status/1496016717230784512
373,false,"Czy Amerykanie szukają naszych bogactw naturalnych za pomocą spektroskopii z samolotu, by je potem drenować?",https://twitter.com/zaynMalikKizak/status/1495819422631698432
374,true,Czy na wczesnym etapie pandemii Covid-19 Konfederacja poparła działania rządu?,https://twitter.com/K_Stanowski/status/1495523072308232193
375,false,"Czy na tym zdjęciu jest mur, który wybudowała Litwa na granicy z Białorusią?",https://twitter.com/kompolk/status/1413768165440561158
383,true,"Czy we Włoszech setki tysięcy ludzi zawieszono w pracy do czerwca bez wynagrodzenia, bo odmówili szczepienia?",https://twitter.com/DariuszSzumilo/status/1493912414294847489
385,false,"Czy ze zdjęcia wynika, że przęsła zapory nie zostały dokręcone i że to propagandowa niedoróbka?",https://twitter.com/SerekBlu/status/1494001192803962886
387,false,"Czy w związku z zagrożeniem rosyjską inwazją, Ukraina przekazuje broń młodym dziewczynom, które jeżdżą z nią sobie komunikacją?",https://twitter.com/NxVenezuela/status/1492859117106569221
388,false,Czy w tym poznańskim szpitalu leży chłopiec znajdujący się w  krytycznym stanie z powodu szczepienia?,https://twitter.com/NaraLustar/status/1493923671123103744
390,false,Czy obecny premier Kanady będzie pierwszym politykiem w tym kraju wyprowadzającym wojsko na ulice w czasach pokoju?,https://twitter.com/synxchaosu/status/1493252485594628097?cxt=HHwWgoCyvavOjLkpAAAA
392,false,Czy szczepionki przeciwko ospie prawdziwej wywołały epidemię AIDS?,https://twitter.com/KarolPrillwitz/status/1493315368890384393?cxt=HHwWkoC-xdCaqbkpAAAA
393,false,Czy przechorowanie Covid-19 daje dożywotnią odporność?,https://twitter.com/Joanna_Czarna/status/1488133990028611586
394,false,"Czy preparat Pfizera o numerze serii EJ6795 był przyczyną śmierci 3 lekarzy - Jarosława Drabko, Zdzisława Sałdana i Witolda Rogiewicza?",https://twitter.com/xenosstinkriti/status/1484283632562941954?fbclid=IwAR3V5Py0b7PTD726gLDtQ5fE1iG4A8seG5sPzRr-lZpSvJqwfvELQwPaovE
401,false,Czy w krajach skandynawskich zablokowano szczepienie preparatem Moderna?,https://mobile.twitter.com/Resist_05/status/1492810718558957568
402,false,"Czy Donald Trump powiedział, by nie wysyłać żołnierzy do Polski?",https://twitter.com/profMarekBelka/status/1492427803882672128
403,false,Czy prof. Luc Montagnier został zamordowany?,https://twitter.com/SAPete590/status/1491838450378678280
406,false,Czy w produkcji szczepionki na covid użyto fragmentu wirusa HIV i dlatego po pełnym szczepieniu wychodzi coraz więcej pozytywnych testów na HIV?,https://twitter.com/Davos_Prison/status/1490876788431818755?cxt=HHwWhsDUpcii1LApAAAA
407,false,Czy Moderna pracuje nad zastrzykiem leczącym NOP-y będące efektem  szczepienia przeciwko Covid-19?,https://twitter.com/coolfonpl/status/1491532266622918665?cxt=HHwWkoC9sbWs_rIpAAAA
409,false,Czy pobranie wymazu z nosa w celu wykonania testu PCR jest podaniem szczepionki?,https://twitter.com/LadyMo444/status/1491566632250060803
410,false,Czy koncern Johnson&Johnson po cichu wstrzymał produkcję szczepionki na Covid-19?,https://twitter.com/DarnelSugarfoo/status/1491182831271571461
413,false,"Czy kąpiel z sodą oczyszczoną, siarczanem magnezu i boraksem pozwala się odtruć po szczepieniu przeciwko COVID-19?",https://twitter.com/bufy68/status/1490064937254801422
414,false,"Czy połowa policjantów z Ottawy rzuciła pracę, solidaryzując się z protestującymi?",https://twitter.com/TheSparkMovie/status/1490748132954718210
415,false,Czy artykuł wskazany przez autora tweeta dotyczy szczepionek na covid wprowadzonych w Polsce i w Europie na rynek?,https://twitter.com/modliszka30/status/1491051448536551435?cxt=HHwWlsDSvY_Zo7EpAAAA
416,false,Czy w karcie zgonu znajduje się informacja na temat statusu zaszczepienia na COVID-19?,https://twitter.com/TeryAsic1/status/1490803221253734401?cxt=HHwWgoCyjbLosrApAAAA
418,false,"Czy szkoły w Małopolsce są otwarte, bo wymusili to górale?",https://twitter.com/synxchaosu/status/1490672575139225604?cxt=HHwWiIC52eSz968pAAAA
420,false,Czy Anna Maria Anders zlekceważyła zasady sanitarne związane z pandemią obowiązujące w Wielkiej Brytanii?,https://twitter.com/WcisloMarta/status/1490604209804296200
422,false,Czy heparynę podaje się tylko zaszczepionym chorym na Covid-19?,https://twitter.com/KotSzary/status/1490605270153707523
426,false,"Czy określone gatunki roślin wyróżniają się tym od innych, że pochłaniają promieniowanie elektromagnetyczne z urządzeń 5G?",https://twitter.com/MamMashiya/status/1486571219826753539
427,false,"Czy 99 proc. Kanadyjczyków popiera protesty w Ottawie, czego dowodzi to zdjęcie?",https://twitter.com/ProtestNews_EN/status/1488203722257752068
428,false,Czy kanadyjski rząd zamierza przejąć 10 mln dolarów przekazanych GoFundMe w celu wsparcia konwoju wolności?,https://twitter.com/AZdzitowiecki/status/1489512856336932868
434,false,Czy śmierć Pawła Zarzecznego miała związek ze szczepionką na COVID-19?,https://twitter.com/kapisevicius/status/1486124008789655553
436,false,"Czy POZ-ty dostały instrukcję, że lekarze nie mogą wypisać zwolnienia z pracy pacjentowi bez wykonanego testu na Covid-19?",https://mobile.twitter.com/KotSzary/status/1488448946620047362
438,false,"Czy nowojorska policja aresztowała 9-letnią dziewczynkę, bo przebywała w muzeum bez paszportu szczepionkowego?",https://twitter.com/WTumanowicz/status/1484579114891763721
445,false,"Czy Włosi, w solidarności z Kanadyjczykami, sformowali swój „konwój wolności” i możemy go zobaczyć na zgłoszonym filmie?",https://twitter.com/Rob_Noorollah/status/1487565805134831617
448,false,Czy resort finansów przygotowuje zmianę opodatkowania posłów i senatorów?,https://twitter.com/MariuszGierszew/status/1488029277085786115
455,true,Czy na filmie pokazano tzw. „konwój wolności” w Kanadzie?,https://twitter.com/Magmag77711777/status/1486495686589927435?t=7tSaGj3O9pDocIjhzhEInA&s=19
458,false,"Czy lekarze mają zakaz udzielania teleporad pacjentom, którzy nie wykonali testu na Covid-19?",https://twitter.com/AZdzitowiecki/status/1486660005206048772
459,false,"Czy ciała zmarłych z Covid-19 przekazuje się do prosektorium w zaplombowanych workach, żeby ukryć fakt, że pobrano im narządy?",https://mobile.twitter.com/marian_konarski/status/1486317020878626817
461,false,"Czy fluor, np. w paście do zębów zabija, ponieważ powoduje raka?",https://twitter.com/Aleksan94914355/status/1486343255541354503?cxt=HHwWjsC4jZzUxqApAAAA
462,false,"Czy w szpitalach leczą inaczej zaszczepionych i niezaszczepionych, przy czym niezaszczepionych leczą tak, żeby ich wykończyć?",https://mobile.twitter.com/Madcat1975/status/1486293961979408387
464,false,Czy śmierć piłkarza Al-Harassiego miała związek ze szczepieniem?,https://twitter.com/KolendaJoanna/status/1486008661050892294?cxt=HHwWjIC98aDArp8pAAAA
465,false,"Czy Czerwony Krzyż ogłosił, że nie będzie przyjmować krwi od zaszczepionych na  Covid-19?",https://twitter.com/_TreworPerez/status/1485886513133105157
467,false,Czy brazylijskiego piłkarza Aleksa Apolinario zabiła szczepionka na Covid-19?,https://twitter.com/banthebbc/status/1483310283464617991
470,false,Czy Jordan Michallet jest kolejną wśród sportowców ofiarą szczepionki?,https://twitter.com/Magmag77711777/status/1485223253950050310
471,false,Czy zniesienie obostrzeń w Wielkiej Brytanii ma związek z wszczęciem policyjnego dochodzenia w sprawie szkodliwości szczepień?,https://twitter.com/PioSzlachtowicz/status/1485294771862130695?cxt=HHwWjsCy-bfu6ZwpAAAA
472,false,Czy w Muzeum Auschwitz w restauracji wprowadzono segregację?,https://twitter.com/piggeonx/status/1484832075979141124?cxt=HHwWiMC9_f65l5spAAAA
474,false,"Czy wiadomo, że na polsko-białoruskiej granicy, między ogrodzeniami utknęło stado żubrów?",https://twitter.com/JanMencwel/status/1484162538271035395
484,false,Czy mówienie o wzroście zgonów na COVID-19 w Finlandii teraz w porównaniu z liczbą zgonów przed szczepieniami jest uzasadnione?,https://twitter.com/elina2349/status/1482746809919410181?cxt=HHwWisC4kcSX45MpAAAA
485,false,Czy w innych krajach z powodu COVID-19 nie odwołuje się planowych operacji?,https://twitter.com/PiotrWiel/status/1483189449072783364?cxt=HHwWiMC56cK8rJUpAAAA
486,false,"Czy litewski sejm przyjął ustawę, która umożliwia oryginalną pisownię polskich nazwisk?",https://twitter.com/cezarykrysztopa/status/1483420178293608452?cxt=HHwWiMCyvd2ylZYpAAAA
489,false,Czy wariant Omikron to tak naprawdę zwykłe przeziębienie?,https://twitter.com/narendra531/status/1482716505636687877
490,false,Czy kontuzja Kamila Stocha to tak naprawdę zakrzepica po szczepieniu?,https://twitter.com/MBalawelder/status/1482863445880020992
492,false,"Czy sąd w kanadyjskim stanie Quebec orzekł, że ojciec nie może widywać syna, bo zamieszczał w mediach społecznościowych antyszczepionkowe treści?",https://twitter.com/1949_stanislawa/status/1481897236816699392
494,false,"Czy amerykańscy demokraci spodziewają się wojny domowej, więc wokół Białego Domu powstaje mur?",https://twitter.com/AgentPaulHall1/status/1481328637043425285
495,false,Czy w Kanadzie niezaszczepieni nie będą mogli kupić w sklepie alkoholu?,https://twitter.com/63Scarecrow/status/1480313269231374336
500,false,"Czy wymaz jest śmiertelnie niebezpieczny, bo można zakazić krew streptokokami z nosogardzieli?",https://twitter.com/zaynMalikKizak/status/1480566976930066432
